"","ensembl","Tissue.x","nCPMs","Tissue.y","nCPMs_4","nCPM_ratio","hgnc_symbol","seqnames","gene_type","description"
"700","ENSG00000164104","Stomach",161.60069,"Placenta",35.32449,4.57474941605668,"HMGB2","chr4","protein_coding","high mobility group box 2 [Source:HGNC Symbol;Acc:HGNC:5000]"
"701","ENSG00000164106","Stomach",10.4984431,"Placenta",0.5318247,19.7404202926265,"SCRG1","chr4","protein_coding","stimulator of chondrogenesis 1 [Source:HGNC Symbol;Acc:HGNC:17036]"
"702","ENSG00000109674","Stomach",5.708492,"Placenta",1.784068,3.19970539239536,"NEIL3","chr4","protein_coding","nei like DNA glycosylase 3 [Source:HGNC Symbol;Acc:HGNC:24573]"
"703","ENSG00000151725","Stomach",34.623989,"Placenta",8.892063,3.89380833221717,"CENPU","chr4","protein_coding","centromere protein U [Source:HGNC Symbol;Acc:HGNC:21348]"
"704","ENSG00000154553","Stomach",153.73093,"Placenta",25.11878,6.12015910008368,"PDLIM3","chr4","protein_coding","PDZ and LIM domain 3 [Source:HGNC Symbol;Acc:HGNC:20767]"
"705","ENSG00000171421","Stomach",31.395386,"Placenta",6.864294,4.5737239692822,"MRPL36","chr5","protein_coding","mitochondrial ribosomal protein L36 [Source:HGNC Symbol;Acc:HGNC:14490]"
"706","ENSG00000215218","Stomach",1.49928215,"Placenta",0.03263566,45.9399978428504,"UBE2QL1","chr5","protein_coding","ubiquitin conjugating enzyme E2 Q family like 1 [Source:HGNC Symbol;Acc:HGNC:37269]"
"707","ENSG00000164237","Stomach",19.768943,"Placenta",1.327834,14.8881132731953,"CMBL","chr5","protein_coding","carboxymethylenebutenolidase homolog [Source:HGNC Symbol;Acc:HGNC:25090]"
"708","ENSG00000151388","Stomach",33.8179,"Placenta",9.128415,3.70468476728983,"ADAMTS12","chr5","protein_coding","ADAM metallopeptidase with thrombospondin type 1 motif 12 [Source:HGNC Symbol;Acc:HGNC:14605]"
"709","ENSG00000198865","Stomach",10.62247,"Placenta",1.209614,8.78170226204393,"CCDC152","chr5","protein_coding","coiled-coil domain containing 152 [Source:HGNC Symbol;Acc:HGNC:34438]"
"710","ENSG00000164588","Stomach",1.329443291,"Placenta",0.009474995,140.310711615151,"HCN1","chr5","protein_coding","hyperpolarization activated cyclic nucleotide gated potassium channel 1 [Source:HGNC Symbol;Acc:HGNC:4845]"
"711","ENSG00000164172","Stomach",49.30767,"Placenta",13.04372,3.78018464057799,"MOCS2","chr5","protein_coding","molybdenum cofactor synthesis 2 [Source:HGNC Symbol;Acc:HGNC:7193]"
"712","ENSG00000134056","Stomach",24.403704,"Placenta",7.479989,3.26253207056855,"MRPS36","chr5","protein_coding","mitochondrial ribosomal protein S36 [Source:HGNC Symbol;Acc:HGNC:16631]"
"713","ENSG00000181104","Stomach",35.273117,"Placenta",4.504024,7.83146737228754,"F2R","chr5","protein_coding","coagulation factor II thrombin receptor [Source:HGNC Symbol;Acc:HGNC:3537]"
"714","ENSG00000132846","Stomach",18.413774,"Placenta",1.848865,9.95950164019547,"ZBED3","chr5","protein_coding","zinc finger BED-type containing 3 [Source:HGNC Symbol;Acc:HGNC:20711]"
"715","ENSG00000171530","Stomach",118.45308,"Placenta",33.84622,3.49974325050183,"TBCA","chr5","protein_coding","tubulin folding cofactor A [Source:HGNC Symbol;Acc:HGNC:11579]"
"716","ENSG00000064692","Stomach",21.51551,"Placenta",3.987447,5.39581090356812,"SNCAIP","chr5","protein_coding","synuclein alpha interacting protein [Source:HGNC Symbol;Acc:HGNC:11139]"
"717","ENSG00000169567","Stomach",232.55577,"Placenta",27.48429,8.46140722572786,"HINT1","chr5","protein_coding","histidine triad nucleotide binding protein 1 [Source:HGNC Symbol;Acc:HGNC:4912]"
"718","ENSG00000158402","Stomach",5.317161,"Placenta",1.194796,4.45026682379251,"CDC25C","chr5","protein_coding","cell division cycle 25C [Source:HGNC Symbol;Acc:HGNC:1727]"
"719","ENSG00000113209","Stomach",2.774876,"Placenta",0.79588,3.4865507362919,"PCDHB5","chr5","protein_coding","protocadherin beta 5 [Source:HGNC Symbol;Acc:HGNC:8690]"
"720","ENSG00000113211","Stomach",1.0499853,"Placenta",0.2629299,3.99340394531014,"PCDHB6","chr5","protein_coding","protocadherin beta 6 [Source:HGNC Symbol;Acc:HGNC:8691]"
"721","ENSG00000272674","Stomach",4.097484,"Placenta",1.189465,3.44481258380869,"PCDHB16","chr5","protein_coding","protocadherin beta 16 [Source:HGNC Symbol;Acc:HGNC:14546]"
"722","ENSG00000113657","Stomach",181.0041,"Placenta",23.6465,7.65458313069587,"DPYSL3","chr5","protein_coding","dihydropyrimidinase like 3 [Source:HGNC Symbol;Acc:HGNC:3015]"
"723","ENSG00000164587","Stomach",1560.8614,"Placenta",234.1652,6.66564203391452,"RPS14","chr5","protein_coding","ribosomal protein S14 [Source:HGNC Symbol;Acc:HGNC:10387]"
"724","ENSG00000155511","Stomach",2.13101811,"Placenta",0.07485195,28.4697741341408,"GRIA1","chr5","protein_coding","glutamate ionotropic receptor AMPA type subunit 1 [Source:HGNC Symbol;Acc:HGNC:4571]"
"725","ENSG00000145934","Stomach",12.0335772,"Placenta",0.1617253,74.4075119971952,"TENM2","chr5","protein_coding","teneurin transmembrane protein 2 [Source:HGNC Symbol;Acc:HGNC:29943]"
"726","ENSG00000048162","Stomach",24.936828,"Placenta",6.795798,3.66944809130583,"NOP16","chr5","protein_coding","NOP16 nucleolar protein [Source:HGNC Symbol;Acc:HGNC:26934]"
"727","ENSG00000050767","Stomach",15.7525628,"Placenta",0.3454704,45.5974312126307,"COL23A1","chr5","protein_coding","collagen type XXIII alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:22990]"
"728","ENSG00000161010","Stomach",5.018058,"Placenta",1.669894,3.00501588723596,"MRNIP","chr5","protein_coding","MRN complex interacting protein [Source:HGNC Symbol;Acc:HGNC:30817]"
"729","ENSG00000204628","Stomach",1064.6702,"Placenta",333.9165,3.18843243745068,"RACK1","chr5","protein_coding","receptor for activated C kinase 1 [Source:HGNC Symbol;Acc:HGNC:4399]"
"730","ENSG00000137274","Stomach",25.564329,"Placenta",6.820758,3.74801876858848,"BPHL","chr6","protein_coding","biphenyl hydrolase like [Source:HGNC Symbol;Acc:HGNC:1094]"
"731","ENSG00000137434","Stomach",1.13430778,"Placenta",0.08576667,13.225507997454,"C6orf52","chr6","protein_coding","chromosome 6 open reading frame 52 [Source:HGNC Symbol;Acc:HGNC:20881]"
"732","ENSG00000187566","Stomach",1.5972386,"Placenta",0.4017404,3.97579780375586,"NHLRC1","chr6","protein_coding","NHL repeat containing E3 ubiquitin protein ligase 1 [Source:HGNC Symbol;Acc:HGNC:21576]"
"733","ENSG00000066379","Stomach",12.319251,"Placenta",3.974593,3.09949999911941,"ZNRD1","chr6","protein_coding","RNA polymerase I subunit H [Source:HGNC Symbol;Acc:HGNC:13182]"
"734","ENSG00000137310","Stomach",1.8812004,"Placenta",0.4645368,4.0496262083004,"TCF19","chr6","protein_coding","transcription factor 19 [Source:HGNC Symbol;Acc:HGNC:11629]"
"735","ENSG00000124562","Stomach",154.53778,"Placenta",17.75177,8.70548570649575,"SNRPC","chr6","protein_coding","small nuclear ribonucleoprotein polypeptide C [Source:HGNC Symbol;Acc:HGNC:11157]"
"736","ENSG00000146197","Stomach",15.94225,"Placenta",3.104897,5.13455035706498,"SCUBE3","chr6","protein_coding","signal peptide, CUB domain and EGF like domain containing 3 [Source:HGNC Symbol;Acc:HGNC:13655]"
"737","ENSG00000198937","Stomach",23.134539,"Placenta",2.251706,10.2742271859648,"CCDC167","chr6","protein_coding","coiled-coil domain containing 167 [Source:HGNC Symbol;Acc:HGNC:21239]"
"738","ENSG00000137166","Stomach",32.502037,"Placenta",6.590732,4.93147604848748,"FOXP4","chr6","protein_coding","forkhead box P4 [Source:HGNC Symbol;Acc:HGNC:20842]"
"739","ENSG00000171462","Stomach",1.3142133,"Placenta",0.3686608,3.56483059766593,"DLK2","chr6","protein_coding","delta like non-canonical Notch ligand 2 [Source:HGNC Symbol;Acc:HGNC:21113]"
"740","ENSG00000180992","Stomach",68.1172,"Placenta",11.88368,5.7319954761488,"MRPL14","chr6","protein_coding","mitochondrial ribosomal protein L14 [Source:HGNC Symbol;Acc:HGNC:14279]"
"741","ENSG00000096092","Stomach",22.114831,"Placenta",4.764053,4.64202035535709,"TMEM14A","chr6","protein_coding","transmembrane protein 14A [Source:HGNC Symbol;Acc:HGNC:21076]"
"742","ENSG00000112309","Stomach",3.6426659,"Placenta",0.1633723,22.2967167628784,"B3GAT2","chr6","protein_coding","beta-1,3-glucuronyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:922]"
"743","ENSG00000112695","Stomach",224.7969,"Placenta",37.9498,5.92353319385082,"COX7A2","chr6","protein_coding","cytochrome c oxidase subunit 7A2 [Source:HGNC Symbol;Acc:HGNC:2288]"
"744","ENSG00000112742","Stomach",19.26071,"Placenta",5.18727,3.71307257960353,"TTK","chr6","protein_coding","TTK protein kinase [Source:HGNC Symbol;Acc:HGNC:12401]"
"745","ENSG00000112182","Stomach",25.8743,"Placenta",6.670088,3.87915421805529,"BACH2","chr6","protein_coding","BTB domain and CNC homolog 2 [Source:HGNC Symbol;Acc:HGNC:14078]"
"746","ENSG00000123545","Stomach",21.323551,"Placenta",5.367042,3.97305461742241,"NDUFAF4","chr6","protein_coding","NADH:ubiquinone oxidoreductase complex assembly factor 4 [Source:HGNC Symbol;Acc:HGNC:21034]"
"747","ENSG00000112320","Stomach",23.601244,"Placenta",7.152324,3.29980073609641,"SOBP","chr6","protein_coding","sine oculis binding protein homolog [Source:HGNC Symbol;Acc:HGNC:29256]"
"748","ENSG00000025156","Stomach",43.02096,"Placenta",13.77207,3.12378313499714,"HSF2","chr6","protein_coding","heat shock transcription factor 2 [Source:HGNC Symbol;Acc:HGNC:5225]"
"749","ENSG00000203760","Stomach",19.15011,"Placenta",1.414552,13.5379328578942,"CENPW","chr6","protein_coding","centromere protein W [Source:HGNC Symbol;Acc:HGNC:21488]"
"750","ENSG00000146386","Stomach",18.3154,"Placenta",6.033004,3.03586737220794,"ABRACL","chr6","protein_coding","ABRA C-terminal like [Source:HGNC Symbol;Acc:HGNC:21230]"
"751","ENSG00000164442","Stomach",115.65294,"Placenta",37.76618,3.06234149177915,"CITED2","chr6","protein_coding","Cbp/p300 interacting transactivator with Glu/Asp rich carboxy-terminal domain 2 [Source:HGNC Symbol;Acc:HGNC:1987]"
"752","ENSG00000118508","Stomach",11.74931,"Placenta",3.11834,3.76780915487086,"RAB32","chr6","protein_coding","RAB32, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9772]"
"753","ENSG00000185345","Stomach",7.112706,"Placenta",2.275283,3.12607530579713,"PRKN","chr6","protein_coding","parkin RBR E3 ubiquitin protein ligase [Source:HGNC Symbol;Acc:HGNC:8607]"
"754","ENSG00000112530","Stomach",2.4599089,"Placenta",0.1222886,20.1156027626451,"PACRG","chr6","protein_coding","parkin coregulated [Source:HGNC Symbol;Acc:HGNC:19152]"
"755","ENSG00000177706","Stomach",21.473173,"Placenta",6.069144,3.53808922642139,"FAM20C","chr7","protein_coding","FAM20C golgi associated secretory pathway kinase [Source:HGNC Symbol;Acc:HGNC:22140]"
"756","ENSG00000106399","Stomach",35.280045,"Placenta",6.611224,5.33638627279911,"RPA3","chr7","protein_coding","replication protein A3 [Source:HGNC Symbol;Acc:HGNC:10291]"
"757","ENSG00000196683","Stomach",167.40846,"Placenta",31.03822,5.39362308792192,"TOMM7","chr7","protein_coding","translocase of outer mitochondrial membrane 7 [Source:HGNC Symbol;Acc:HGNC:21648]"
"758","ENSG00000172115","Stomach",118.84242,"Placenta",38.49426,3.08727638873952,"CYCS","chr7","protein_coding","cytochrome c, somatic [Source:HGNC Symbol;Acc:HGNC:19986]"
"759","ENSG00000006625","Stomach",24.938251,"Placenta",6.991051,3.56716765476321,"GGCT","chr7","protein_coding","gamma-glutamylcyclotransferase [Source:HGNC Symbol;Acc:HGNC:21705]"
"760","ENSG00000078053","Stomach",17.09177802,"Placenta",0.07761838,220.202715130102,"AMPH","chr7","protein_coding","amphiphysin [Source:HGNC Symbol;Acc:HGNC:471]"
"761","ENSG00000241127","Stomach",34.970605,"Placenta",7.721777,4.52882866210718,"YAE1","chr7","protein_coding","YAE1 maturation factor of ABCE1 [Source:HGNC Symbol;Acc:HGNC:24857]"
"762","ENSG00000106631","Stomach",0.3981965,"Placenta",0.05004535,7.95671326107221,"MYL7","chr7","protein_coding","myosin light chain 7 [Source:HGNC Symbol;Acc:HGNC:21719]"
"763","ENSG00000196262","Stomach",463.9882,"Placenta",139.006,3.33790052227961,"PPIA","chr7","protein_coding","peptidylprolyl isomerase A [Source:HGNC Symbol;Acc:HGNC:9253]"
"764","ENSG00000178665","Stomach",6.888356,"Placenta",1.761883,3.90965574899128,"ZNF713","chr7","protein_coding","zinc finger protein 713 [Source:HGNC Symbol;Acc:HGNC:22043]"
"765","ENSG00000185274","Stomach",16.09671448,"Placenta",0.07267232,221.49718737478,"GALNT17","chr7","protein_coding","polypeptide N-acetylgalactosaminyltransferase 17 [Source:HGNC Symbol;Acc:HGNC:16347]"
"766","ENSG00000176428","Stomach",4.3691385,"Placenta",0.1990161,21.9536936961382,"VPS37D","chr7","protein_coding","VPS37D subunit of ESCRT-I [Source:HGNC Symbol;Acc:HGNC:18287]"
"767","ENSG00000196636","Stomach",17.11288,"Placenta",2.05275,8.33656314699793,"SDHAF3","chr7","protein_coding","succinate dehydrogenase complex assembly factor 3 [Source:HGNC Symbol;Acc:HGNC:21752]"
"768","ENSG00000166924","Stomach",2.4906985,"Placenta",0.4545987,5.47889490225115,"NYAP1","chr7","protein_coding","neuronal tyrosine phosphorylated phosphoinositide-3-kinase adaptor 1 [Source:HGNC Symbol;Acc:HGNC:22009]"
"769","ENSG00000128581","Stomach",27.142416,"Placenta",1.981913,13.6950592684946,"IFT22","chr7","protein_coding","intraflagellar transport 22 [Source:HGNC Symbol;Acc:HGNC:21895]"
"770","ENSG00000189056","Stomach",39.1652824,"Placenta",0.1297285,301.901913611889,"RELN","chr7","protein_coding","reelin [Source:HGNC Symbol;Acc:HGNC:9957]"
"771","ENSG00000224940","Stomach",2.41720449,"Placenta",0.04265095,56.6741066728877,"PRRT4","chr7","protein_coding","proline rich transmembrane protein 4 [Source:HGNC Symbol;Acc:HGNC:37280]"
"772","ENSG00000105894","Stomach",236.73964,"Placenta",32.50031,7.28422713506425,"PTN","chr7","protein_coding","pleiotrophin [Source:HGNC Symbol;Acc:HGNC:9630]"
"773","ENSG00000090266","Stomach",168.93071,"Placenta",21.42997,7.88291864151,"NDUFB2","chr7","protein_coding","NADH:ubiquinone oxidoreductase subunit B2 [Source:HGNC Symbol;Acc:HGNC:7697]"
"774","ENSG00000106028","Stomach",193.1621,"Placenta",24.703,7.81937821317249,"SSBP1","chr7","protein_coding","single stranded DNA binding protein 1 [Source:HGNC Symbol;Acc:HGNC:11317]"
"775","ENSG00000164743","Stomach",2.1153969,"Placenta",0.3118705,6.78293362148712,"C8orf48","chr8","protein_coding","chromosome 8 open reading frame 48 [Source:HGNC Symbol;Acc:HGNC:26345]"
"776","ENSG00000104679","Stomach",28.938636,"Placenta",9.351901,3.09441214144589,"R3HCC1","chr8","protein_coding","R3H domain and coiled-coil containing 1 [Source:HGNC Symbol;Acc:HGNC:27329]"
"777","ENSG00000184661","Stomach",13.53208,"Placenta",3.44372,3.92949484859396,"CDCA2","chr8","protein_coding","cell division cycle associated 2 [Source:HGNC Symbol;Acc:HGNC:14623]"
"778","ENSG00000120915","Stomach",28.561287,"Placenta",9.209584,3.10125701660357,"EPHX2","chr8","protein_coding","epoxide hydrolase 2 [Source:HGNC Symbol;Acc:HGNC:3402]"
"779","ENSG00000165061","Stomach",1.3008017,"Placenta",0.04757187,27.3439261479526,"ZMAT4","chr8","protein_coding","zinc finger matrin-type 4 [Source:HGNC Symbol;Acc:HGNC:25844]"
"780","ENSG00000078668","Stomach",110.28683,"Placenta",35.02868,3.14847233752457,"VDAC3","chr8","protein_coding","voltage dependent anion channel 3 [Source:HGNC Symbol;Acc:HGNC:12674]"
"781","ENSG00000176209","Stomach",43.131401,"Placenta",7.648724,5.63903220981696,"SMIM19","chr8","protein_coding","small integral membrane protein 19 [Source:HGNC Symbol;Acc:HGNC:25166]"
"782","ENSG00000188343","Stomach",31.35929,"Placenta",10.00189,3.13533642141635,"FAM92A","chr8","protein_coding","CBY1 interacting BAR domain containing 1 [Source:HGNC Symbol;Acc:HGNC:30452]"
"783","ENSG00000156467","Stomach",317.00491,"Placenta",52.93576,5.98848321059337,"UQCRB","chr8","protein_coding","ubiquinol-cytochrome c reductase binding protein [Source:HGNC Symbol;Acc:HGNC:12582]"
"784","ENSG00000156482","Stomach",1767.2731,"Placenta",191.3416,9.2362199333548,"RPL30","chr8","protein_coding","ribosomal protein L30 [Source:HGNC Symbol;Acc:HGNC:10333]"
"785","ENSG00000132541","Stomach",11.25744,"Placenta",2.765473,4.07071050775039,"RIDA","chr8","protein_coding","reactive intermediate imine deaminase A homolog [Source:HGNC Symbol;Acc:HGNC:16897]"
"786","ENSG00000156787","Stomach",16.890682,"Placenta",4.627995,3.64967593958075,"TBC1D31","chr8","protein_coding","TBC1 domain family member 31 [Source:HGNC Symbol;Acc:HGNC:30888]"
"787","ENSG00000147684","Stomach",222.63082,"Placenta",31.66439,7.03095243584355,"NDUFB9","chr8","protein_coding","NADH:ubiquinone oxidoreductase subunit B9 [Source:HGNC Symbol;Acc:HGNC:7704]"
"788","ENSG00000104415","Stomach",17.406999,"Placenta",2.594229,6.70989299711012,"CCN4","chr8","protein_coding","cellular communication network factor 4 [Source:HGNC Symbol;Acc:HGNC:12769]"
"789","ENSG00000147862","Stomach",320.2244,"Placenta",106.2578,3.01365546811622,"NFIB","chr9","protein_coding","nuclear factor I B [Source:HGNC Symbol;Acc:HGNC:7785]"
"790","ENSG00000165269","Stomach",2.3666341,"Placenta",0.5906452,4.00686249545412,"AQP7","chr9","protein_coding","aquaporin 7 [Source:HGNC Symbol;Acc:HGNC:640]"
"791","ENSG00000137100","Stomach",53.197,"Placenta",16.47743,3.22847677095275,"DCTN3","chr9","protein_coding","dynactin subunit 3 [Source:HGNC Symbol;Acc:HGNC:2713]"
"792","ENSG00000137070","Stomach",55.45175,"Placenta",16.57396,3.34571520626332,"IL11RA","chr9","protein_coding","interleukin 11 receptor subunit alpha [Source:HGNC Symbol;Acc:HGNC:5967]"
"793","ENSG00000137094","Stomach",11.456299,"Placenta",2.338103,4.89982648326442,"DNAJB5","chr9","protein_coding","DnaJ heat shock protein family (Hsp40) member B5 [Source:HGNC Symbol;Acc:HGNC:14887]"
"794","ENSG00000137098","Stomach",2.5267484,"Placenta",0.5737482,4.40393259621555,"SPAG8","chr9","protein_coding","sperm associated antigen 8 [Source:HGNC Symbol;Acc:HGNC:14105]"
"795","ENSG00000122694","Stomach",45.705487,"Placenta",3.787361,12.0678982014125,"GLIPR2","chr9","protein_coding","GLI pathogenesis related 2 [Source:HGNC Symbol;Acc:HGNC:18007]"
"796","ENSG00000106819","Stomach",101.668842,"Placenta",1.352305,75.1818872221873,"ASPN","chr9","protein_coding","asporin [Source:HGNC Symbol;Acc:HGNC:14872]"
"797","ENSG00000106823","Stomach",13.031612,"Placenta",1.786632,7.29395421105186,"ECM2","chr9","protein_coding","extracellular matrix protein 2 [Source:HGNC Symbol;Acc:HGNC:3154]"
"798","ENSG00000165244","Stomach",10.48181,"Placenta",2.950339,3.55274766730196,"ZNF367","chr9","protein_coding","zinc finger protein 367 [Source:HGNC Symbol;Acc:HGNC:18320]"
"799","ENSG00000095397","Stomach",5.907501,"Placenta",1.393103,4.24053426056796,"WHRN","chr9","protein_coding","whirlin [Source:HGNC Symbol;Acc:HGNC:16361]"
"800","ENSG00000136859","Stomach",39.5585,"Placenta",7.36466,5.3713952850505,"ANGPTL2","chr9","protein_coding","angiopoietin like 2 [Source:HGNC Symbol;Acc:HGNC:490]"
"801","ENSG00000136840","Stomach",11.659902,"Placenta",3.682402,3.16638487595868,"ST6GALNAC4","chr9","protein_coding","ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 4 [Source:HGNC Symbol;Acc:HGNC:17846]"
"802","ENSG00000175854","Stomach",18.66012,"Placenta",5.947366,3.13754357811509,"SWI5","chr9","protein_coding","SWI5 homologous recombination repair protein [Source:HGNC Symbol;Acc:HGNC:31412]"
"803","ENSG00000167157","Stomach",1.7722354,"Placenta",0.5583766,3.17390700111717,"PRRX2","chr9","protein_coding","paired related homeobox 2 [Source:HGNC Symbol;Acc:HGNC:21338]"
"804","ENSG00000107130","Stomach",32.793526,"Placenta",1.459317,22.4718316856447,"NCS1","chr9","protein_coding","neuronal calcium sensor 1 [Source:HGNC Symbol;Acc:HGNC:3953]"
"805","ENSG00000165702","Stomach",1.570647,"Placenta",0.2562976,6.12821579289076,"GFI1B","chr9","protein_coding","growth factor independent 1B transcriptional repressor [Source:HGNC Symbol;Acc:HGNC:4238]"
